;numberLikesCategory;amount_relevant_tags;moving_avg;descriptionProcessed;numberPosts;numberFollowers;numberFollowing;website_available;path;weekday_Friday;weekday_Monday;weekday_Saturday;weekday_Sunday;weekday_Thursday;weekday_Tuesday;weekday_Wednesday
4287;2;0;2375.0;Challenger Brooklyn moment captured photographer Torz Dallison torzdallison image chosen part Print Swap theprintswap ongoing submissionsbased contest photographers across globe Submit simply tagging image theprintswap photo selected winner notified work printed experts Skink Ink skinkink Brooklyn print mailed another photographer somewhere world receive surprise print another winner See ongoing gallery winners theprintswap photocontest dodgechallenger fineartphotography brooklyn contemporaryphotography;10220;133696;686;1;pictures/featureshoot/3.jpg;0;0;0;1;0;0;0
4288;1;1;2375.0;Ive grown love old part Srinagar often photo walks photographer Ruman Hamdani theotherrumii tells us people shrines architecture everything takes different era urbanization grows city losing traditional charm feel images contribute preserving culture spotted textile vendor Dal Lake boat carried kinds cloth mostly woolens winter Hamdani writes rowing ahead saw lady walking along bank bargaining stitching charges vendor boat never stopped seemed make deal documentaryphotography streetphotography streetphoto streetportrait photostreet;10220;133696;686;1;pictures/featureshoot/4.jpg;0;0;0;1;0;0;0
4289;1;0;2375.0;love process trial error get one amazing shot frustration becomes worth photographer Danielle Goddard elledraddog writes little euphoric long feeling lasts Ill continue look new ways see world photograph ‘Febrary’ part Print Swap winner theprintswap Goddard’s photograph printed friends skinkink Brooklyn mailed another winner somewhere world exchange Goddard receive surprise print doorstep considered swap simply tag photos theprintswap Check wwwtheprintswapcom details photocontest fineartphotography;10220;133696;686;1;pictures/featureshoot/5.jpg;0;0;0;1;0;0;0
4290;1;0;2375.0;traveled Kashmir desire share natural beauty world grew photographerfilmmaker Ruman Hamdani theotherrumii writes artistic beginnings beginning would use fathers phone take pictures later small point shoot image writes little shepherd boy shy preferred tend sheep Srinagar city quickly getting modernized many parts still present villagelike scenes documentaryphotography contemporaryphotography tinypeopleinbigplaces landscapelovers landscapecaptures captivatingkashmir indiapictures;10220;133696;686;1;pictures/featureshoot/6.jpg;0;0;0;1;0;0;0
4291;1;0;2375.0;‘Twilight Vang Vieng Venus Paper Lanterns’ photographer Deborah Barak debbarak selected winning image Print Swap theprintswap designed connect photographers around world Winners like Barak photographs made fine art prints skinkink Brooklyn every winning print mailed random winning artist Every winner gives print receives print return Find details wwwtheprintswapcom VangVieng Laos photocontest magichour landcapecaptures landscapelovers longexpo longexposure;10220;133696;686;1;pictures/featureshoot/7.jpg;0;0;0;1;0;0;0
4292;1;0;2375.0;Misty morning Venice photographer Goran Pavletic alteregoran Submit images consideration tagging myfeatureshoot landscapephotography landscapelovers Venice contemporaryphotography landscapecaptures goldenhour magichour minimallandscape mindtheminimal minimalist igminimalistic;10220;133696;686;1;pictures/featureshoot/8.jpg;0;0;0;1;0;0;0
4293;2;0;1815.8;Esta noche seguimos en onda tropicalch   para masquenoticias de misurastore piubymisura tropical isleña islandgirl sunkissed springfashion lookncdn notyourtypicalnewsanchor culotte strapless;2797;168615;524;1;pictures/libesona/0.jpg;0;0;0;0;1;0;0
4294;1;4;2399.4;view top aspire Inspire peace magical whimsical perfection nature prettiestplaceonearth aspiring inspiration priorities beauty destinations beautifuldestinations palmtrees;2797;168615;524;1;pictures/libesona/1.jpg;0;0;0;0;0;1;0
4295;1;0;1815.8;Really loving new lamp bought ricardocordero;2797;168615;524;1;pictures/libesona/2.jpg;0;0;0;0;1;0;0
4296;4;1;2074.6;absolutely exquisite Gondola earrings latest collection alessioboschijewels uber talented Italian designer never ceases amaze earrings made K white gold embellished marquise cut tanzanite emeralds diamonds Photographed Simon martner katerinaperezcom uniquejewellery diamondjewellery highjewellery finejewellery ichoosefinejewellery hautejoaillerie baselworld luxuryjewellery highjewelry luxury unique alessioboschionkaterinaperezcom;2368;174377;208;1;pictures/katerina_perez/0.jpg;0;0;0;0;1;0;0
4297;2;1;2096.4;L’Anfiteatro ring made picchiottifinejewellery especially mark significant round date th anniversary Italian company jewel featured cover “The First Fifty Year” book written jewellery historian Vivienne Becker one chapter writes “The th anniversary ring exuberant exciting yet sublimely elegant Giuseppe feels spectacular illustration Picchiotti’s refined rarefied handcraftsmanship Inspired classical amphitheater soaring shape three fan elements lined baguette diamonds evokes image rows seats overlooking central stage stands leading actor protagonist – case breathtakingly beautiful ruby Carats” Read whole article httpwwwkaterinaperezcompthanniversary Photo Simon martner katerinaperezcom highjewellery finejewellery ichoosefinejewellery hautejoaillerie baselworld luxury luxuryjewellery highjewelry jewellery jewelleryart artjewellery rubyring;2368;174377;208;1;pictures/katerina_perez/1.jpg;1;0;0;0;0;0;0
4298;2;0;1868.6;Graffdiamonds salon Baselworld full statement pieces embellished big rocks fell love new diamondsparure Photo credit Simon martner katerinaperezcom highjewellery finejewellery diamonds jewellery uniquejewellery jewelleryart earrings artjewellery ichoosefinejewellery necklace graffonkaterinaperezcom;2368;174377;208;1;pictures/katerina_perez/2.jpg;0;0;1;0;0;0;0
4299;2;0;1433.4;Swinging necklace sparkling masterpiece new messikajewelry highjewellry collection Paris est une fête features oval cut diamonds total weight cts Photo credit Simon Martner katerinaperezcom finejewellery highjewellery highjewelry altagioielleria altajoyeria altajoalheria hautejoaillerie messikaonkaterinaperezcom ichoosefinejewellery Messikajewelry baselworld;2368;174377;208;1;pictures/katerina_perez/3.jpg;0;0;0;1;0;0;0
4300;2;1;2074.6;sooooo colour right Repost lorenzbaumer ・・・ Une chorégraphie lumineuse rythmée de saphirs éclate autour de la tourmaline de bague Pastille bright rhythmical choreography sapphires bursts around tourmaline ring Pastille pastille ring lorenzbaumer saphir tourmaline paris jewellery placevendome;2368;174377;208;1;pictures/katerina_perez/4.jpg;0;0;0;0;1;0;0
4301;2;0;1433.4;Jacob Arabo jacobandco never disappoints year Baselworld presented extraordinary necklace featured cts marquise cut yellow diamond cts pear shape purplish pink diamond pear shaped diamond carats three gems held together string emerald beads Photo credit Simon Martner katerinaperezcom finejewellery highjewellery highjewelry altagioielleria altajoyeria altajoalheria hautejoaillerie jacobandcoonkaterinaperezcom ichoosefinejewellery pinkdiamond diamond yellowdiamond;2368;174377;208;1;pictures/katerina_perez/5.jpg;0;0;0;1;0;0;0
4302;1;0;2074.6;Spending time Marrakech makes think exotic gardens birds Eden exact decoration Bulgari bulgariofficial watch dial Photographed martner baselworld watch timepiece jewellerywatch highwatchmaking hautehorlogerie jewelledtimepiece bulgarionkaterinaperezcom;2368;174377;208;1;pictures/katerina_perez/7.jpg;0;0;0;0;1;0;0
4303;1;0;1868.6;sweet Mikimoto officialmikimoto chocker discovered baselworld Pearls grandmothers jewellery longer Photo credit Simon Martner katerinaperezcom mikimotoonkaterinaperezcom preciousjewels finejewellery highjewellery pearlnecklace pearljewellery;2368;174377;208;1;pictures/katerina_perez/8.jpg;0;0;1;0;0;0;0
4304;1;0;1868.6;PREMIÈRE CAMÉLIA SKELETON WATCH Chanel presented Baselworld Crafted white gold brilliant cut baguette cut diamonds features signature camellia movement set diamonds called Calibre second exclusive movement designed manufactured CHANELs Swiss Manufacture Boasting rare purity design featuring stacked discs depicts natural geometric outline camellia exceptional calibre pushes boundaries fine watchmaking women elegance virtuosity Photo Simon martner katerinaperezcom watch timepiece jewellerywatch highwatchmaking hautehorlogerie jewelledtimepiece chanelonkaterinaperezcom;2368;174377;208;1;pictures/katerina_perez/9.jpg;0;0;1;0;0;0;0
4305;4;0;2192.8;Waiting calm summer breeze;3057;271977;267;1;pictures/dannyzappa/0.jpg;0;0;0;0;1;0;0
4306;4;0;2397.6;cars beach please;3057;271977;267;1;pictures/dannyzappa/1.jpg;0;1;0;0;0;0;0
4307;3;0;2176.6;seagulls private blue sky Istanbul Turkey   hellofromistanbul ITSistanbul;3057;271977;267;1;pictures/dannyzappa/2.jpg;0;0;0;1;0;0;0
4308;2;0;2369.0;sameviewdifferenthue;3057;271977;267;1;pictures/dannyzappa/3.jpg;1;0;0;0;0;0;0
4309;2;0;2074.0;Cores brilhantes em todos os lugares que você olhar É primavera e temporada das tulipas aqui na Turquia Brilliant splashes color everywhere look spring tulip season Turkey ITSistanbul Istanbul Turkey  ;3057;271977;267;1;pictures/dannyzappa/4.jpg;0;0;0;0;1;0;0
4310;2;0;1935.0;seagulls rule skies Istanbul Turkey   captureomomento zenfonezoom;3057;271977;267;1;pictures/dannyzappa/5.jpg;0;0;0;0;0;1;0
4311;2;0;2264.6;majestic Blue Mosque Istanbul Turkey   ITSistanbul;3057;271977;267;1;pictures/dannyzappa/6.jpg;0;1;0;0;0;0;0
4312;2;0;2085.8;Visitando um pedaço de história importante em Antalya Você consegue acreditar como é majestoso este antigo teatro romano Visiting piece important history Antalya believe majestic ancient Roman theatre Antalya Turkey  ;3057;271977;267;1;pictures/dannyzappa/7.jpg;0;0;1;0;0;0;0
4313;4;1;2422.2;         Recipe EBOOK link bio  glutenfree vegan;907;171452;347;1;pictures/parisbyvegan/0.jpg;0;0;0;0;0;0;1
4314;3;0;1916.8;Hello lunchoooo Hope wonderful Easter weekend  ;907;171452;347;1;pictures/parisbyvegan/1.jpg;0;0;0;0;0;1;0
4315;2;0;2574.8;Vanilla nicecream back life warm weather Couldnt excited   Happy weekend;907;171452;347;1;pictures/parisbyvegan/2.jpg;1;0;0;0;0;0;0
4316;2;0;1967.6;hankrestaurant GIVEWAY weekend veggieworldfrance hankrestaurant gives opportunity WIN delicious Banh Mi burgers   created exclusively veggieworldfrance ENTER  make sure follow us hankrestaurant parisbyvegan  comment post tagging two burger lover friends two winners announced friday Good luck       CONCOURS hankrestaurant Pour ce weekend au veggieworldfrance hankrestaurant vous propose de gagner délicieux burgers   Banh Mi quils ont créé exclusivement pour ce weekend au veggieworldfrance Pour PARTICIPER  vérifiez bien que vous nous suivez sur Instagram hankrestaurant et parisbyvegan  commentez sous ce post en tagguant deux de vos amis fan de burger Les deux gagnants seront tirés au sort vendredi Bonne chance   ;907;171452;347;1;pictures/parisbyvegan/3.jpg;0;0;0;0;0;0;1
4317;2;1;2187.6;Easter chocolove     Le bliss Recipe EBOOK  easter vegan notella cheesecake;907;171452;347;1;pictures/parisbyvegan/4.jpg;0;0;0;0;1;0;0
4318;2;0;2680.0;Monday beautiful week ladies gents       ;907;171452;347;1;pictures/parisbyvegan/5.jpg;0;1;0;0;0;0;0
4319;4;0;2455.0;road mountains bike See rognabs ritcheylogic theradavist;13161;135995;664;1;pictures/theradavist/0.jpg;0;0;0;0;0;0;1
4320;3;0;1580.4;NoBikesNoLikes mountains nice;13161;135995;664;1;pictures/theradavist/1.jpg;1;0;0;0;0;0;0
4321;2;0;2455.0;Master reality;13161;135995;664;1;pictures/theradavist/2.jpg;0;0;0;0;0;0;1
4322;2;0;2204.4;tour California Alps;13161;135995;664;1;pictures/theradavist/3.jpg;0;0;0;0;1;0;0
4323;2;0;2192.2;lucasstrain cannonball Check stoemper theradavist today  kylebkelley;13161;135995;664;1;pictures/theradavist/4.jpg;0;0;0;0;0;1;0
4324;2;0;2455.0;Dropping Art School;13161;135995;664;1;pictures/theradavist/5.jpg;0;0;0;0;0;0;1
4325;2;0;2155.4;desert always get lockefromtheforest took Black Canyon Trail shot  photos theradavist today;13161;135995;664;1;pictures/theradavist/6.jpg;0;1;0;0;0;0;0
4326;2;0;2455.0;rognabs ritcheylogic road Ultegra theradavist today bike seen beautiful roads day;13161;135995;664;1;pictures/theradavist/7.jpg;0;0;0;0;0;0;1
4327;2;0;2204.4;catch ultraromances gallery Pedaling Anger hellish training camp Tucson theradavist;13161;135995;664;1;pictures/theradavist/8.jpg;0;0;0;0;1;0;0
4328;2;0;1773.0;Hitting road blackburndesign Rangers time Madrid Expect beautiful mountains lots stories come;13161;135995;664;1;pictures/theradavist/9.jpg;0;0;0;1;0;0;0
4329;1;0;2204.4;Check berry blast past Merz Bicycles MTB theradavist today;13161;135995;664;1;pictures/theradavist/10.jpg;0;0;0;0;1;0;0
4330;2;0;1596.6;  Follow PlushLadies fashion posts    Follow PlushLadies • FASHIONISTAS •    lornaspaine;11639;899868;51;0;pictures/weinspireyourfashion/0.jpg;0;0;0;1;0;0;0
4331;2;0;1596.6;  Follow PlushLadies fashion posts    Follow PlushLadies • FASHIONISTAS •    denisemelissa;11639;899868;51;0;pictures/weinspireyourfashion/1.jpg;0;0;0;1;0;0;0
4332;2;0;1596.6;  Follow PlushLadies fashion posts    Follow PlushLadies • FASHIONISTAS •    ruby;11639;899868;51;0;pictures/weinspireyourfashion/2.jpg;0;0;0;1;0;0;0
4333;1;0;1596.6;  Follow PlushLadies fashion posts    Follow PlushLadies • FASHIONISTAS •    nisa;11639;899868;51;0;pictures/weinspireyourfashion/3.jpg;0;0;0;1;0;0;0
4334;1;0;1596.6;  Follow PlushLadies fashion posts    Follow PlushLadies • FASHIONISTAS •    xshyox;11639;899868;51;0;pictures/weinspireyourfashion/4.jpg;0;0;0;1;0;0;0
4335;2;0;2978.8;forced one come NYC       ;719;136947;3886;1;pictures/wolfdeutschland/0.jpg;1;0;0;0;0;0;0
4336;2;0;2934.0;   fuck eagle  ;719;136947;3886;1;pictures/wolfdeutschland/1.jpg;0;0;1;0;0;0;0
4337;1;1;2688.2;    sometimes u need touristy time   nyc bearsontop;719;136947;3886;1;pictures/wolfdeutschland/2.jpg;0;0;0;1;0;0;0
4338;1;2;2688.2;    getting drinks ure hung   nyc chelsea loveit;719;136947;3886;1;pictures/wolfdeutschland/3.jpg;0;0;0;1;0;0;0
4339;3;0;2465.4;En ModoLunes           MentorOfTheBillion    httpwwwMentorOfTheBillioncomcomingsoon;1643;320445;140;1;pictures/mentorofthebillion/0.jpg;0;1;0;0;0;0;0
4340;3;0;3152.4;   mentorofthebillion  ;1643;320445;140;1;pictures/mentorofthebillion/1.jpg;0;0;1;0;0;0;0
4341;2;0;2776.4;¡No te conformes nunca mentorofthebillion    fourseasons Pudong frases motivacion inspiracion exito;1643;320445;140;1;pictures/mentorofthebillion/2.jpg;0;0;0;1;0;0;0
4342;3;2;1696.0;couple crazy rather distressing days retreated ocean front Lynn Massachusetts near grew phone distractions waves crashing sea wall brisk winter air Go placidly amid noise haste remember peace may silence Time focus actual constructive contributions Lynn Massachusetts dailylife ocean water;405;143435;365;1;pictures/petekmuller/1.jpg;0;0;1;0;0;0;0
4343;3;1;1870.8;wonderful afternoon clarkart Institute Williamstown Massachusetts one finest unassuming presentations art Ive ever seen reach Institute one drives scenic rural hills berkshires one might expect discover world class collection beautiful research center library boot extraordinary picture Sir Lawrence AlmaTadema entitled Women Amphissa must see find part world massachusetts art museum berkshires;405;143435;365;1;pictures/petekmuller/2.jpg;0;0;0;0;0;1;0
4344;3;0;2304.2;father Norman sits head table retirement party Hes characteristically interested soup conversation   Hes retiring year stint art conservator princetonuniversity Art Museum Beyond Princeton museum years experience field art conservation remarkable consider drove Massachusetts New Jersey night attend celebration contribution Time marches bitter sweet affair dad retirement;405;143435;365;1;pictures/petekmuller/3.jpg;0;0;0;1;0;0;0
4345;2;2;2166.0;first time many years mother celebrated birthdays together fall week apart depths winter therefore often quiet affairs year enjoyed lovely dinner prepared sister Irene exchanged small gifts took advantage opportunity together One wonderful things teaching Mount Holyoke College semester proximity family eastern Massachusetts Coming home often makes painfully aware much miss Im far away Im grateful time together family USA birthdays winter;405;143435;365;1;pictures/petekmuller/4.jpg;0;0;0;0;0;1;0
4346;2;2;2138.0;winters Massachusetts tough rememberbut sledding helps little Weve two significant snow storms last week theyve left thinking Im immersed literature human propensity band together order confront challenges Many scholars argue modern humans naturally selected ability cooperate face threats failed participate died therefore left fewer descendants snowstorm modern era poses nominal risk cant help feel ignites something primordial within us particular think something men suddenly feel needed snowstorm creates small window male physical strength becomes valuable commodity easily shovel wet heavy snow push vehicles execute tasks strength asset much claim hate storms think evoke something important meaningful within us massachusetts USA snow winteriscoming winter ipswich;405;143435;365;1;pictures/petekmuller/5.jpg;0;0;0;0;1;0;0
4347;2;0;2112.2;abbrewery Easthampton feels like youre drinking craft beers living roomif really cool living room Amazing newengland westernmass brewery;405;143435;365;1;pictures/petekmuller/6.jpg;1;0;0;0;0;0;0
4348;2;1;1838.2;Andres Franklin L Noah King R rising sophomores Saint Benedicts Prep School rest grass schools annual wilderness expedition year enshrined rite passage freshman class must complete grueling fiveday mile hike along Appalachian Trail “The experience teaches kids help one another” explains Edwin Leahy school’s headmaster “It creates sense community frequently taught young men It’s rugged individualism gets communicated” boys’ prep school Newark New Jersey aims impart emotionally aware expressive form masculine identity “If young guys don’t find constructive means expression anger either gets expressed outwardly poor behavior inward self destruction” Leahy adds boyhood manhood masculinity gender hiking SBP Saintbenedicts newjersey natgeo;405;143435;365;1;pictures/petekmuller/7.jpg;1;0;0;0;0;0;0
4349;2;2;1838.2;Students Saint Benedicts Prep laugh joke around campfire schools annual backpacking trip Appalachian Trail addition important challenge rite passage school builds powerful camaraderie among participating students days trail grueling sometimes covering upwards fifteen miles physical metal challenge prompts variety responses night despite exhaustion youthful energy prevails boys relax recover rejoice accomplishments confidence builds passing day boyhood manhood masculinity genderrevolution gender saintbenedicts sbp newjersey hiking outdoors fire comradarie;405;143435;365;1;pictures/petekmuller/8.jpg;1;0;0;0;0;0;0
4350;1;1;2438.4;large boulders behind friend Joe make whats known King Phillips Cave town Norton Massachusetts King Phillips War campaign fierce cyclical violence occurred English settlers Wampanoag Nipmuck Narragansett Indians widely regarded largest loss life per capita history United States key event formation colonial identity territories grew Massachusetts learned virtually nothing public schools felt deeply disconcerting cross street Joes house past string newlyconstructed milliondollar homes small protected site explored rock formations thought signified man ran snow blower driveway palatial home visiting professorship Mount Holyoke College Ive reading incredible book King Phillips War historian Jill Lepore important book nativeamerican wanpanoag kingphilipswar winter newengland;405;143435;365;1;pictures/petekmuller/9.jpg;0;0;0;1;0;0;0
4351;1;3;1946.0;evening Ill conversation work Jon Western Dean Faculty Mount Holyoke College Mount Holyoke College Art Museum Well talk chat armed conflict masculinity art visual journalism event free open public Drop youre area MHC museum art mountholyokecollege photography photographer;405;143435;365;1;pictures/petekmuller/10.jpg;0;0;0;0;1;0;0
4352;1;0;1747.4;DC friends coming Tuesday April Ill join fellow photographer stephsinclairpix natgeo EditorInChief Susan Goldberg conversation gender National Geographic Museum Washington DC Stephanie present elements respective bodies work discussing Susan audience Itll interesting evening sure Link full details tickets bio Hope see DC gender boyhood masculinity genderrevolution events;405;143435;365;1;pictures/petekmuller/11.jpg;0;0;0;0;1;0;0
4353;3;0;2225.8;New look Thefashionguitarcom linkinbio     netaporter chloe ChloeGIRLS Ph jeffthibodeauco Thefashionguitar CharlotteGroeneveld;6241;286638;603;1;pictures/thefashionguitar/0.jpg;0;0;0;0;1;0;0
4354;3;0;2334.4;FLOWER POWER   Thefashionguitarcom Link Bio Ph jeffthibodeauco CharlotteGroeneveld Thefashionguitar ChloeGIRLS;6241;286638;603;1;pictures/thefashionguitar/1.jpg;1;0;0;0;0;0;0
4355;3;0;2355.8;Three years   CharlotteGroeneveld Thefashionguitar BabyDaddy;6241;286638;603;1;pictures/thefashionguitar/2.jpg;0;0;1;0;0;0;0
4356;3;0;2355.8;Saturday morning coffee run   CharlotteGroeneveld Thefashionguitar;6241;286638;603;1;pictures/thefashionguitar/3.jpg;0;0;1;0;0;0;0
4357;3;0;2165.0;Three ways wear denim   Thefashionguitarcom linkinbio fam Thefashionguitar CharlotteGroeneveld FAMmixmasters sponsored;6241;286638;603;1;pictures/thefashionguitar/4.jpg;0;0;0;0;0;1;0
4358;3;0;2418.2;Date night harpersbazaarus Gallery lordandtaylor  LTDressAddress CharlotteGroeneveld Thefashionguitar sponsored;6241;286638;603;1;pictures/thefashionguitar/5.jpg;0;0;0;0;0;0;1
4359;3;0;2165.0;    Thefashionguitarcom linkinbio Thefashionguitar CharlotteGroeneveld;6241;286638;603;1;pictures/thefashionguitar/6.jpg;0;0;0;0;0;1;0
4360;3;0;2576.8;New York crossways    CharlotteGroeneveld Thefashionguitar Ph marinkephotography Link bio;6241;286638;603;1;pictures/thefashionguitar/7.jpg;0;0;0;1;0;0;0
4361;2;0;2418.2;Sideboob approved  and beyond beautiful dior Thefashionguitar CharlotteGroeneveld;6241;286638;603;1;pictures/thefashionguitar/8.jpg;0;0;0;0;0;0;1
4362;2;0;2165.0;Current favourites     Thefashionguitar CharlotteGroeneveld Check Instastories see behind scenes shoot lorealhair;6241;286638;603;1;pictures/thefashionguitar/9.jpg;0;0;0;0;0;1;0
4363;2;0;2418.2;Life overwhelming stir things anyway   lifeinplaid Thefashionguitar CharlotteGroeneveld;6241;286638;603;1;pictures/thefashionguitar/10.jpg;0;0;0;0;0;0;1
4364;2;0;2576.8;go end day shoes modaoperandi theattico   httpliketkitrcFT liketkit liketoknowit Ph marinkephotography CharlotteGroeneveld Thefashionguitar Link post bio  ;6241;286638;603;1;pictures/thefashionguitar/11.jpg;0;0;0;1;0;0;0
4365;3;0;1590.2;Messy room   least ok hair day linked curling iron telling guys seriously keeps hair curled THREE days best thing busy mama little pricier Conair worth better hair  liketoknowit httpliketkitraZ liketkit;4723;133421;985;1;pictures/maraferreira/0.jpg;0;0;0;0;1;0;0
4366;2;0;1685.8;first little skeptical cold shoulder trend saw pieces like dress bows sleeves like   YES please easy spring dress Linked details shop page link profile liketoknowit httpliketkitrbT liketkit LTKUnder MLovesML;4723;133421;985;1;pictures/maraferreira/1.jpg;1;0;0;0;0;0;0
4367;2;0;1779.8;Weekend ready blue white stripes  Any one else obsessed blues days   httpliketkitrckq liketoknowit liketkit ph valoriedarling;4723;133421;985;1;pictures/maraferreira/2.jpg;0;0;1;0;0;0;0
4368;2;0;1590.2;Maxi dress season couldnt happier    httpliketkitraZj liketoknowit liketkit;4723;133421;985;1;pictures/maraferreira/3.jpg;0;0;0;0;1;0;0
4369;1;0;1779.8;Cant get enough blue chambray oneshoulder dress   told guys Im thing blue right Today nice laid back day Got much muuuch needed facial innerglimmer picked lunch Matthew mendocinofarms course got peetscoffee Played home went store finished evening walk Hope wonderful Saturday httpliketkitrcsZ liketkit LTKUnder MLovesML;4723;133421;985;1;pictures/maraferreira/4.jpg;0;0;1;0;0;0;0
4370;1;0;1424.0;got many questions cashew milk creamer made InstaStories week shared recipe blog week incredibly easy good dairyfree alternative Linked recipe profile want check  ;4723;133421;985;1;pictures/maraferreira/5.jpg;0;0;0;1;0;0;0
4371;1;0;1779.8;Teaching boy stop smell rosesliterally  ;4723;133421;985;1;pictures/maraferreira/6.jpg;0;0;1;0;0;0;0
4372;1;0;1424.0;Bell sleeves top knots Trying spring trends    and InstaStories gave hair helpthank best PS shirt comes black Linked outfit httpliketkitrcSq also Shop Page liketoknowit liketkit LTKUnder LTKUnder;4723;133421;985;1;pictures/maraferreira/7.jpg;0;0;0;1;0;0;0
4373;1;0;1685.8;latte pretty order   Happy Friday everyone;4723;133421;985;1;pictures/maraferreira/8.jpg;1;0;0;0;0;0;0
4374;1;0;1779.8;Loving citrus oils much right  Diffusing also adding drop sparkling water  If missed InstaLive yesterday head FBcommlovesmblog bc Im chatting oils one besties loveandsplendor INCREDIBLE giveaway plus special oil rollers anyone wanting get started using oils DM questions   linked video profile;4723;133421;985;1;pictures/maraferreira/9.jpg;0;0;1;0;0;0;0
4375;3;0;1531.2;Rate   ;623;318286;11;1;pictures/menshoesfashions/0.jpg;0;0;1;0;0;0;0
4376;3;0;1531.2;Like photo chance featured   ;623;318286;11;1;pictures/menshoesfashions/1.jpg;0;0;1;0;0;0;0
4377;3;0;1747.0;Tag menshoesfashions photos chance featured  ;623;318286;11;1;pictures/menshoesfashions/2.jpg;1;0;0;0;0;0;0
4378;3;0;1531.2;Follow streetsfashions   ;623;318286;11;1;pictures/menshoesfashions/3.jpg;0;0;1;0;0;0;0
4379;2;0;1531.2;Tag someone think would like   ;623;318286;11;1;pictures/menshoesfashions/4.jpg;0;0;1;0;0;0;0
4380;3;0;1297.6;Happy Easter  ;1025;192093;537;1;pictures/michaelgiroux/0.jpg;0;0;0;1;0;0;0
4381;2;0;1566.2;mm film scan OlympusStylusEpic;1025;192093;537;1;pictures/michaelgiroux/1.jpg;0;0;0;0;1;0;0
4382;2;0;1305.2;Bryce Canyon Sunrise;1025;192093;537;1;pictures/michaelgiroux/2.jpg;0;0;0;0;0;1;0
4383;2;0;1305.2;orca watcher mm film scan;1025;192093;537;1;pictures/michaelgiroux/3.jpg;0;0;0;0;0;1;0
4384;1;0;1395.0;British Columbia;1025;192093;537;1;pictures/michaelgiroux/4.jpg;0;0;0;1;0;0;0
4385;1;0;1172.6;kaitright whimsyandrow;1025;192093;537;1;pictures/michaelgiroux/5.jpg;0;0;1;0;0;0;0
4386;1;0;1232.0;Proud everyday internationalwomensday;1025;192093;537;1;pictures/michaelgiroux/6.jpg;0;0;0;0;1;0;0
4387;1;0;1525.8;Today year anniversary thankful everyday one   stacigiroux;1025;192093;537;1;pictures/michaelgiroux/7.jpg;0;0;0;0;0;0;1
4388;2;0;1000.4;Scotland today butfirstcoffee   manhattanville   BeYouBeTrue;1123;126386;1377;1;pictures/elliottsailors/0.jpg;0;0;0;0;0;0;1
4389;1;0;998.8;Scotland  ;1123;126386;1377;1;pictures/elliottsailors/5.jpg;0;0;1;0;0;0;0
4390;1;3;1215.0;little tbt shooting DuskTheMovie alongside monhublot written directed jakegraf lgbtfilm choices BeYouBeTrue lgbt lgbtqia trans transfilm transstories bts onset behindthescenes england uk loveislove  ;1123;126386;1377;1;pictures/elliottsailors/8.jpg;0;0;0;0;0;1;0
4391;3;5;2407.4;Another stunning view chamonixmontblanc mountains every corners beautiful chamlive bonjourchamonix france livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia alpen travelwithme mountains;1747;153359;327;1;pictures/adingattamimi_photography/0.jpg;0;0;0;0;1;0;0
4392;3;3;2184.2;Bonjour    good morning chamonixmontblanc probably aware stories Chamonix since Saturday beautiful little gem Mont Blanc French Alps continue day first   coffee bonjourchamonix chamlive livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia forbestravelguide condenast honeycombers travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/1.jpg;0;0;0;0;0;1;0
4393;3;8;2164.8;beautiful Hagia Sofia still renovation big picturesque corners managed capture angle hope guys like inflowtravel turkeyhome itsistanbul turkeyhome wanderlust travel melbourneiloveyou visitmelbourne igersmelbourne beautifuldestinations stayandwander nationalgeographic adventure goneoutdoors discoverearth wildernessculture bestintravel globalwanderer vsco seeAustralia globetrotter worldplaces traveldeeper landscape ontheroad liveauthenthic travelagain landscape sunset sunrise travelstoke travelawesome traveladdict;1747;153359;327;1;pictures/adingattamimi_photography/2.jpg;0;1;0;0;0;0;0
4394;3;4;2490.6;Good morning another photo chamonixmontblanc one favourite region Ive ever visited Aiguille du Midi bright stars hows morning chamlive bonjourchamonix aiguilledumidi livelifewanderaround stunning lovemylife wonderfulindonesia enjoy jalanjalan traveling passionpassport indonesiaku resort luxury hotel phototagit openmyworld nikonindonesia iamindonesia nikonasia mynikonlife nikonaustralia australia melbourne travelwithme;1747;153359;327;1;pictures/adingattamimi_photography/3.jpg;1;0;0;0;0;0;0
